index,market_link,product_name,img_url,listing_upload_date,condition,description,market
563,https://www.carousell.sg/p/kosda-20-inch-foldable-bicycle-folding-bike-9-speed-shimano-altus-1258980110/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=sSUHpTeTopVF-keQ&t-referrer_sort_by=&t-tap_index=523,Kosda 20 inch foldable bicycle folding bike 9 speed Shimano altus,https://media.karousell.com/media/photos/products/2023/10/8/kosda_20_inch_foldable_bicycle_1696754170_b47bbed4_progressive_thumbnail,2023-10-09 12:11:09.027050,Heavily used,use inch foldable bike you get what you see please feel free to drop by and test before purchase first come first basis no verbal reservation main spec speed shimano hub wheelset litepro square taper crankset litepro seatpost dual mechanical disc brake nett weight be approx kg aside from cosmetic condition the right brake lever be half broken still usable and rust on chain and cassette the rest of the part be fine good a a spare bike or for those who do not wish to invest too heavily for cycle no warranty or refund nonnegotiable a we price it the low in market to clear space previous owner trade in for our ethereal brand bike viewing and purchase woodland close s ampm close on every wed ph only one piece,carousell
564,https://www.carousell.sg/p/triton-rim-brake-raw-titanium-frameset-510x480mm-for-bicycle-and-cycling-1216529666/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=sSUHpTeTopVF-keQ&t-referrer_sort_by=&t-tap_index=524,Triton Rim Brake Raw Titanium Frameset (510x480mm) For Bicycle and Cycling,https://media.karousell.com/media/photos/products/2023/2/21/triton_rim_brake_raw_titanium__1676963480_4ea7731a_progressive_thumbnail,2023-10-09 12:11:09.027052,Brand new,triton be a state of the art custom titanium bicycle frame and bike from israel their frame be handmade in europe this piece be an xxs compatibility bsa measurement top tube x seat tube xmm material titanium online bicycle be the lead online platform for quality cycling brand at affordable price retail store sims avenue singapore pm pm monday saturday locate inside bikemart sg and follow our social medium channel to get frequent update on new product and exclusive deal facebook bikemartsg instagram bikemartsg tiktok bikemartsg,carousell
565,https://www.carousell.sg/p/deanima-defer-brown-rim-brake-frameset-for-bicycle-and-cycling-1216372254/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=sSUHpTeTopVF-keQ&t-referrer_sort_by=&t-tap_index=525,DeAnima Defer Brown Rim Brake Frameset For Bicycle and Cycling,https://media.karousell.com/media/photos/products/2023/2/20/deanima_defer_brown_rim_brake__1676887821_840e8160_progressive_thumbnail,2023-10-09 12:11:09.027053,Brand new,deanima be a reknown custom frame maker which design test and build their frame at their base in pergine valsugana in the heart of northern italy this frame be a discontinued no from their defer series size xx compatibility bsa measurement top tube x seat tube x mm material steel online bicycle be the lead online platform for quality cycling brand at affordable price retail store sims avenue singapore pm pm monday saturday locate inside bikemart sg and follow our social medium channel to get frequent update on new product and exclusive deal facebook bikemartsg instagram bikemartsg tiktok bikemartsg,carousell
566,https://www.carousell.sg/p/spooky-road-rim-brake-aluminium-light-blue-frameset-for-bicycle-and-cycling-1216543925/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=sSUHpTeTopVF-keQ&t-referrer_sort_by=&t-tap_index=526,Spooky Road Rim Brake Aluminium Light Blue Frameset For Bicycle and Cycling,https://media.karousell.com/media/photos/products/2023/2/21/spooky_road_rim_brake_aluminiu_1676967624_8da6e4d6_progressive_thumbnail,2023-10-09 12:11:09.027054,Brand new,spooky be a custom frame maker handmaking frame in arizona you this be a discontinued nos piece in size measurement top tube x seat tube xmm material aluminium online bicycle be the lead online platform for quality cycling brand at affordable price retail store sims avenue singapore pm pm monday saturday locate inside bikemart sg and follow our social medium channel to get frequent update on new product and exclusive deal facebook bikemartsg instagram bikemartsg tiktok bikemartsg,carousell
567,https://www.carousell.sg/p/triton-rim-brake-raw-titanium-frameset-red-pixel-for-bicycle-and-cycling-1216533113/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=sSUHpTeTopVF-keQ&t-referrer_sort_by=&t-tap_index=527,Triton Rim Brake Raw Titanium Frameset - Red Pixel for Bicycle and Cycling,https://media.karousell.com/media/photos/products/2023/2/21/triton_rim_brake_raw_titanium__1676964479_524ac59f_progressive_thumbnail,2023-10-09 12:11:09.027056,Brand new,triton be a state of the art custom titanium bicycle frame and bike from israel their frame be handmade in europe this piece be an xs compatibility bsa measurement top tube x seat tube xmm material titanium online bicycle be the lead online platform for quality cycling brand at affordable price retail store sims avenue singapore pm pm monday saturday locate inside bikemart sg and follow our social medium channel to get frequent update on new product and exclusive deal facebook bikemartsg instagram bikemartsg tiktok bikemartsg,carousell
569,https://www.carousell.sg/p/werking-cf-rim-brake-carbon-blue-red-fade-frameset-for-bicycle-and-cycling-1216549916/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=sSUHpTeTopVF-keQ&t-referrer_sort_by=&t-tap_index=529,Werking CF Rim Brake Carbon Blue Red Fade Frameset For Bicycle and Cycling,https://media.karousell.com/media/photos/products/2023/2/21/werking_cf_rim_brake_carbon_bl_1676969303_c48552f1_progressive_thumbnail,2023-10-09 12:11:09.027057,Brand new,werking cycle frame be carbon frame design and handcraft in italy this piece be size x guide size please refer to exact dimension a indicate for fit compatibility bsa measurement top tube x seat tube xmm material carbon online bicycle be the lead online platform for quality cycling brand at affordable price retail store sims avenue singapore pm pm monday saturday locate inside bikemart sg and follow our social medium channel to get frequent update on new product and exclusive deal facebook bikemartsg instagram bikemartsg tiktok bikemartsg,carousell
570,https://www.carousell.sg/p/primarius-road-rim-brake-steel-frame-blue-orange-for-bicycle-and-cycling-1216560765/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=sSUHpTeTopVF-keQ&t-referrer_sort_by=&t-tap_index=530,Primarius Road Rim Brake Steel Frame Blue Orange For Bicycle and Cycling,https://media.karousell.com/media/photos/products/2023/2/21/primarius_road_rim_brake_steel_1676972379_ac7e38f9_progressive_thumbnail,2023-10-09 12:11:09.027058,Brand new,primarius be a dutch brand of hand build bike with meticulous attention to detail this frameset be a size x refer to measurement for dimension compatibility bsa measurement top tube x seat tube xmm online bicycle be the lead online platform for quality cycling brand at affordable price official store retail store sims avenue singapore pm pm monday saturday locate inside bikemart sg carousell and follow our social medium channel to get frequent update on new product and exclusive deal facebook bikemartsg instagram bikemartsg tiktok bikemartsg,carousell
573,https://www.carousell.sg/p/werking-cf-disc-brake-carbon-grey-orange-pixel-frameset-for-bicycle-and-cycling-1216549192/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=sSUHpTeTopVF-keQ&t-referrer_sort_by=&t-tap_index=533,Werking CF Disc Brake Carbon Grey Orange Pixel Frameset For Bicycle and Cycling,https://media.karousell.com/media/photos/products/2023/2/21/werking_cf_disc_brake_carbon_g_1676969102_f6c80d36_progressive_thumbnail,2023-10-09 12:11:09.027060,Brand new,werking cycle frame be carbon frame design and handcraft in italy this piece be size x guide size please refer to exact dimension a indicate for fit compatibility bsa measurement top tube x seat tube xmm material carbon online bicycle be the lead online platform for quality cycling brand at affordable price retail store sims avenue singapore pm pm monday saturday locate inside bikemart sg and follow our social medium channel to get frequent update on new product and exclusive deal facebook bikemartsg instagram bikemartsg tiktok bikemartsg,carousell
574,https://www.carousell.sg/p/werking-cf-disc-brake-carbon-black-red-pixel-frameset-for-bicycle-and-cycling-1216546240/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=sSUHpTeTopVF-keQ&t-referrer_sort_by=&t-tap_index=534,Werking CF Disc Brake Carbon Black Red Pixel Frameset for Bicycle and Cycling,https://media.karousell.com/media/photos/products/2023/2/21/werking_cf_disc_brake_carbon_b_1676968268_de446d2e_progressive_thumbnail,2023-10-09 12:11:09.027061,Brand new,werking cycle frame be carbon frame design and handcraft in italy this piece be size x guide size please refer to exact dimension a indicate for fit compatibility bsa measurement top tube x seat tube xmm material carbon online bicycle be the lead online platform for quality cycling brand at affordable price retail store sims avenue singapore pm pm monday saturday locate inside bikemart sg and follow our social medium channel to get frequent update on new product and exclusive deal facebook bikemartsg instagram bikemartsg tiktok bikemartsg,carousell
576,https://www.carousell.sg/p/deanima-defer-grey-rim-brake-frameset-for-bicycle-and-cycling-1216373351/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=sSUHpTeTopVF-keQ&t-referrer_sort_by=&t-tap_index=536,DeAnima Defer Grey Rim Brake Frameset For Bicycle and Cycling,https://media.karousell.com/media/photos/products/2023/2/20/deanima_defer_purple_rim_brake_1676888168_262dede5_progressive_thumbnail,2023-10-09 12:11:09.027062,Brand new,deanima be a reknown custom frame maker which design test and build their frame at their base in pergine valsugana in the heart of northern italy this frame be a discontinued no from their defer series size s compatibility bsa product detail build use deda zero custom tubeset tig weld seatpost diameter mm chris king inset headset measurement top tube x seat tube xmm material steel online bicycle be the lead online platform for quality cycling brand at affordable price retail store sims avenue singapore pm pm monday saturday locate inside bikemart sg and follow our social medium channel to get frequent update on new product and exclusive deal facebook bikemartsg instagram bikemartsg tiktok bikemartsg,carousell
578,https://www.carousell.sg/p/free-delivery-fnhon-blast-limited-edition-initial-d-model-design-20inch-foldable-bicycle-bike-with-upgraded-parts-1258972036/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=sSUHpTeTopVF-keQ&t-referrer_sort_by=&t-tap_index=538,"*FREE Delivery* Fnhon blast limited edition ""Initial D"" model design 20inch foldable bicycle bike with Upgraded parts",https://media.karousell.com/media/photos/products/2023/10/8/free_delivery_fnhon_blast_limi_1696752134_5281d7b4_progressive_thumbnail.jpg,2023-10-09 12:11:09.027064,Like new,great for drift for initial d fan upgrade part like shimano speed sora gear set with hollow tech crankset litepro part seat post pedal silver wheelset inch with loud hub etc other accessory like front and rear light pad seat double stand etc sell cheap with free delivery now click chat to discuss and arrange delivery excellent condition bike with free delivery now super lightweight kg frame aluminium super alloy all part be litepro part speed shimano altus group set shimano altus speed front shifter shimano sora speed rear derailleur litepro plus a seat post litepro plus t chain double wall wheel set with litepro plus loud hub litepro mechanical disc brake lightweight high profile rim kg for disc brake very loud hub with sealed bearing pawl litepro a seat post mm x mm lightweight aluminium seat post foldie crius fnhon dahon litepro sava element fold rifle tern brompton hachiko hito sspu aleoca giant trek polygon trek aleoca giant mertz dahon fnhon cruis sava brompton trinx btwin decathlon,carousell
